id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
911386953005354527,Condo in Amsterdam · ★5.0 · 2 bedrooms · 1 bed · 1.5 baths,22794575,Sabine,,Watergraafsmeer,52.35108,4.93452,Entire home/apt,252,2,3,2023-08-13,0.58,1,322,3,0363 11C0 F009 FE16 264A
911444747142762635,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,53321934,Ralph,,Centrum-West,52.369728319206864,4.8808044941602695,Entire home/apt,300,2,3,2023-10-13,0.55,1,82,3,0363 F93C 237B FF6D 13BB
911466628858781823,Home in Amsterdam · 4 bedrooms · 4 beds · 2 baths,514863699,Jelle,,De Pijp - Rivierenbuurt,52.3516494,4.8923209,Entire home/apt,724,3,1,2023-07-23,0.21,1,264,1,0363 E452 2388 2B98 0D52
911470047162574375,Home in Amsterdam · 4 bedrooms · 4 beds · 2 baths,296361452,Oscar,,IJburg - Zeeburgereiland,52.35605,4.99446,Entire home/apt,400,3,1,2023-10-16,0.52,1,20,1,0363 9F9F D310 5C19 182F
911622036800292601,Condo in Amsterdam · 1 bedroom · 3 beds · 1.5 baths,6234543,Arja,,Oud-Noord,52.38890285528795,4.908447755995533,Entire home/apt,155,4,2,2023-08-09,0.45,1,8,2,0363 92DB D865 50F8 1C25
911659131794356275,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1.5 baths,26995327,Silvie,,Oud-Noord,52.39345,4.91447,Entire home/apt,190,3,2,2023-08-30,0.41,1,5,2,0363 0C75 70D8 7040 C45E
911718032942624675,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,176994374,Carlijn,,Zuid,52.3540053,4.8858985,Entire home/apt,150,3,3,2023-08-27,0.63,1,27,3,0363 5A0A 2627 BE34 53B5
911980913545500534,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1 bath,40126098,Ties,,Oud-Noord,52.38264,4.91583,Entire home/apt,,6,0,,,1,0,0,
912021516721798784,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1 bath,43268411,Tom,,Oud-Oost,52.3500428,4.9130288,Entire home/apt,175,2,0,,,1,39,0,0363 7EBA 2F86 20C2 AD96
912042656218546661,Bed and breakfast in Amsterdam · ★5.0 · 2 bedrooms · 4 beds · 1 shared bath,81622623,Carol,,Centrum-Oost,52.375935667442185,4.9025911442190075,Private room,386,2,6,2023-09-17,1.06,1,166,6,0363 3BDF E749 B072 7C08
912070346204926147,Home in Amsterdam · ★4.88 · 1 bedroom · 1 bed · Shared half-bath,31093577,Martine,,Gaasperdam - Driemond,52.29949560000001,4.996432599999999,Private room,98,3,24,2023-11-30,4.39,2,61,24,0363 4793 1F1D 2BA9 3793
912072359981512161,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1 bath,455832510,Klara,,Noord-Oost,52.4010015,4.9367227,Entire home/apt,100,5,2,2023-09-15,0.58,1,6,2,0363 D35F 88B2 F460 477B
912073557367809137,Home in Amsterdam · 3 bedrooms · 3 beds · 1 bath,49936405,Daniel,,Centrum-Oost,52.371004032877636,4.911406560432728,Entire home/apt,500,1,2,2023-10-01,0.56,1,350,2,0363 6CF3 EC36 7ED3 00F9
912111299885383862,Rental unit in Amsterdam · 1 bedroom · 2 beds · 1.5 baths,167179768,Christoffel,,Westerpark,52.37931934366988,4.870289326557609,Entire home/apt,213,3,2,2023-09-14,0.45,1,99,2,0363 AF8F 73D1 F855 0AE0
912147047468804200,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1 bath,519565147,Anthony,,Westerpark,52.3750328,4.8740989,Entire home/apt,231,2,1,2023-08-27,0.28,1,12,1,0363 5C55 0622 B113 20AA
912250987406962949,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,68042403,Ben,,Zuid,52.35066327993502,4.846450327689315,Entire home/apt,195,2,4,2023-10-23,0.78,1,0,4,0363 5C29 5BC9 0A02 ECFC
912256166055354484,Home in Amsterdam · 4 bedrooms · 4 beds · 1 bath,155931451,Hidde,,Centrum-Oost,52.3603135,4.8889262,Entire home/apt,650,3,0,,,1,364,0,0363 A30A 2189 1CB9 D58C
912263403109768936,Condo in Amsterdam · ★4.86 · 2 bedrooms · 2 beds · 1 bath,350035338,Casper,,Bos en Lommer,52.38325,4.8497,Entire home/apt,235,2,7,2023-12-10,7,1,15,7,0363 840C F0FA 087B BEC6
912383880873798670,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,388935820,Wendy,,De Baarsjes - Oud-West,52.36218,4.86544,Entire home/apt,350,1,4,2023-10-23,0.93,1,364,4,0363 EC06 D15D 5CDC 8658
912726644361902015,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1.5 baths,27679644,Hannah Lisa,,Oud-Oost,52.3611068342607,4.927483808525609,Entire home/apt,250,2,1,2023-08-27,0.28,1,47,1,0363 0B1C 5CAC 3CDF E244
912747772945216586,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1 bath,488975224,Chelsea,,Bijlmer-Oost,52.31317,4.98193,Entire home/apt,172,9,0,,,1,0,0,0363 728C 6913 AF20 2F96
912832806926724240,Home in Amsterdam · 4 bedrooms · 5 beds · 1 bath,1542875,Frederike,,Slotervaart,52.36252041043927,4.837292382149444,Entire home/apt,290,3,1,2023-08-03,0.23,1,0,1,0363 5328 6725 48F8 2190
912979693511530146,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,4885144,Olivier,,Centrum-Oost,52.362661,4.893504,Entire home/apt,226,2,7,2023-11-19,1.40,1,130,7,0363 5E27 62B7 4576 F4A4
912998688645937329,Condo in Amsterdam · ★New · 1 bedroom · 1 bed · 1 bath,50170151,Lisca,,De Baarsjes - Oud-West,52.37105,4.87042,Entire home/apt,270,1,0,,,1,250,0,0363 3074 0343 5858 1469
913005934568515884,Rental unit in Amsterdam · Studio · 1 bed · 1 bath,139844545,Hans,,Centrum-Oost,52.3709717,4.931161599999999,Entire home/apt,220,5,1,2023-08-05,0.23,1,222,1,0363 3A78 B8A4 AC2A 55C2
913058781107091523,Rental unit in Amsterdam · ★4.75 · 2 bedrooms · 5 beds · 3 baths,43851067,Georgina,,Centrum-Oost,52.3625219,4.8911807,Entire home/apt,800,3,4,2023-08-25,0.81,1,80,4,0363 07FA C278 AB41 CFBE
913099151655492882,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1 bath,34589697,Pien,,Centrum-Oost,52.35900613922317,4.8943015017784335,Entire home/apt,140,14,0,,,1,62,0,0363 361C B30D F51E CAA7
913465616001096807,Rental unit in Amsterdam · ★4.54 · 1 bedroom · 1 bed · 1 bath,287172370,Rafael,,Oostelijk Havengebied - Indische Buurt,52.36649058190743,4.934893436729908,Private room,96,1,51,2023-11-28,8.84,2,0,51,0363D304084859D96e6D
913499149029977063,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,25838993,Monique,,Watergraafsmeer,52.35673579546663,4.948212788923103,Entire home/apt,140,2,10,2023-10-22,1.76,1,35,10,0363 EDE7 42D3 190B A504
913576317390358510,Rental unit in Amsterdam · ★4.80 · 2 bedrooms · 1 bed · 1 bath,85524419,Michiel,,Centrum-West,52.373560914947,4.880719855427742,Entire home/apt,375,1,5,2023-11-05,1.47,1,348,5,0363 D697 7840 C7DE B0DC
913586537288199556,Rental unit in Amsterdam · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,61431813,Jerry,,Bos en Lommer,52.37822891243362,4.842795990767208,Entire home/apt,180,29,3,2023-10-14,1.25,1,91,3,0363 A347 4D1E 2E67 89B3
913597060724659254,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1 bath,44648174,Juliette,,Westerpark,52.38640629444919,4.880420895906088,Entire home/apt,190,6,1,2023-09-22,0.37,1,0,1,0363 1C9E 792A 2693 B1C6
913624877181933707,Rental unit in Amsterdam · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7943711,Paul,,De Baarsjes - Oud-West,52.367704764866446,4.869635961949825,Entire home/apt,657,2,5,2023-09-24,0.98,1,71,5,0363 F809 C5B4 3E50 F05A
913779104478645017,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,345041333,Juliette,,De Pijp - Rivierenbuurt,52.34313171382022,4.892937312718367,Entire home/apt,250,2,3,2023-11-17,2.37,1,68,3,0363 394C 9DCA 013F 6403
913781273445322074,Condo in Amsterdam · 3 bedrooms · 4 beds · 3 baths,5849222,Jeroen,,De Baarsjes - Oud-West,52.3588789,4.8606025,Entire home/apt,275,5,1,2023-10-23,0.59,1,65,1,0363E1322BD38E594348
913792616777047694,Condo in Amsterdam · 1 bedroom · 1 bed · 1 bath,31921555,Carlijn,,Centrum-West,52.37752060813523,4.888150219646978,Entire home/apt,160,5,1,2023-09-01,0.29,1,8,1,0363 3683 677C 94CD 816E
913796028081084405,Home in Amsterdam · 2 bedrooms · 2 beds · 1.5 baths,8091375,Mattijs,,Noord-West,52.40469,4.89889,Entire home/apt,250,3,2,2023-10-16,0.55,1,8,2,0363 2A32 18A1 4694 E801
914008311391306061,Loft in Amsterdam · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,32887952,Mignon,,De Pijp - Rivierenbuurt,52.3426325,4.8995466,Entire home/apt,464,6,5,2023-10-23,1.03,1,255,5,0363 85DA 18A6 C61A F882
914173741250808714,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,6403420,Iris,,De Pijp - Rivierenbuurt,52.3418,4.90068,Entire home/apt,250,3,4,2023-09-19,0.70,1,179,4,0363 863E FF97 290B 2A9F
914210382987245677,Hotel in Amsterdam · 1 bedroom · 1 bed · 1 bath,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,115,1,1,2023-08-28,0.28,11,16,1,Exempt
914361019726703944,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1 bath,6440061,Domenico,,Centrum-Oost,52.37002,4.92502,Entire home/apt,177,1,2,2023-08-14,0.46,1,4,2,0363 1564 90F6 4C9C D9AD
914496177875612654,Rental unit in Amsterdam · ★4.80 · 3 bedrooms · 2 beds · 1 bath,1608174,Risto,,Slotervaart,52.36242950688756,4.8431132809509325,Entire home/apt,499,3,5,2023-08-29,1.01,1,74,5,0363 93F9 12A6 DC45 6950
914561328205454238,Houseboat in Amsterdam · 1 bedroom · 1 bed · 1 bath,101948365,Annick,,De Baarsjes - Oud-West,52.365110261559835,4.868196348157206,Entire home/apt,250,3,2,2023-10-20,0.76,1,2,2,0363 AA3F B9D9 570D 3F8F
914858781893599460,Rental unit in Amsterdam · ★4.88 · 1 bedroom · 2 beds · 1 bath,80177707,Patrick,,Centrum-Oost,52.35958369999999,4.8977157,Entire home/apt,221,2,16,2023-10-09,3.06,1,0,16,0363 61C3 2F27 131C EFB5
914905790955812020,Home in Amsterdam · 3 bedrooms · 3 beds · 1.5 baths,21903379,Bonny,,Noord-West,52.414768235919425,4.905663280835059,Entire home/apt,150,5,0,,,1,0,0,0363 456F 892A 204C 5E85
914951360892405068,Rental unit in Amsterdam · ★5.0 · 2 bedrooms · 2 beds · 2 baths,32283166,Eva,,De Baarsjes - Oud-West,52.37342659999999,4.8581644,Entire home/apt,340,4,4,2023-10-27,0.99,1,72,4,0363 990D 7234 F7C7 915B
914992848443554263,Hotel in Amsterdam · 1 bedroom · 1 bed · 1 bath,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,115,1,1,2023-10-21,0.57,11,16,1,Exempt
915003030359481568,Hotel in Amsterdam · ★4.20 · 1 bedroom · 1 bed · 1 bath,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,115,1,10,2023-10-10,1.95,11,14,10,Exempt
915003385268939120,Hotel in Amsterdam · 1 bedroom · 1 bed · 1 bath,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,75,1,0,,,11,363,0,Exempt
915004101944128782,Hotel in Amsterdam · 1 bedroom · 1 bed · 1 bath,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,115,1,1,2023-07-02,0.18,11,17,1,Exempt
915004744396875998,Hotel in Amsterdam · 1 bedroom · 1 bed · 1 bath,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,75,1,1,2023-09-05,0.30,11,110,1,Exempt
915009084305321394,Hotel in Amsterdam · 1 bedroom · 1 bed · 1 bath,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,115,1,2,2023-08-29,0.44,11,16,2,Exempt
915011593838465305,Hotel in Amsterdam · 1 bedroom · 1 bed · 1 bath,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,115,1,1,2023-10-23,0.59,11,16,1,Exempt
915012075736082497,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1.5 baths,3020902,Stefan,,Westerpark,52.39511,4.87872,Entire home/apt,350,3,0,,,1,0,0,0363 DC44 E1DE F3BC 3CF3
915056093264612024,Rental unit in Amsterdam · 2 bedrooms · 2 beds · 1 bath,144732157,Arno,,De Baarsjes - Oud-West,52.36232168147161,4.852742396214612,Entire home/apt,298,5,0,,,1,7,0,0363 7B78 8C8E 1591 7259
915084412579814458,Rental unit in Amsterdam · ★4.85 · 2 bedrooms · 2 beds · 1.5 baths,215817333,John,,Oud-Oost,52.35640922085154,4.9061577051902505,Entire home/apt,275,2,34,2023-12-09,6.14,1,277,34,0363 353F 07A9 9294 8F59
915156509948970094,Place to stay in Amsterdam · ★5.0 · 1 bedroom · 2 beds · 1 bath,520343090,Jesse,,Centrum-West,52.38129826204354,4.888701506859657,Entire home/apt,295,3,6,2023-12-03,1.15,1,55,6,0363526F805603F41983
915157283343676298,Houseboat in Amsterdam · 3 bedrooms · 3 beds · 1.5 baths,19276040,Charlotta,,IJburg - Zeeburgereiland,52.36325,4.98136,Entire home/apt,245,7,0,,,1,0,0,0363 3190 3DF5 6293 3AB0
929472542395632152,Home in Amsterdam · 1 bedroom · 1 bed · 1 bath,464220416,Luca,,Watergraafsmeer,52.347711487793234,4.938354156911373,Private room,280,1,0,,,1,365,0,0363 DA7F 5E0A 0748 A378
915174652247949164,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,52217378,Sonny,,Geuzenveld - Slotermeer,52.38024395686465,4.825029276721202,Entire home/apt,350,1,5,2023-10-01,0.99,1,20,5,0363 12DA 1439 5698 4FB8
915725944348188008,Condo in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,424675810,Bianca,,De Baarsjes - Oud-West,52.360622,4.8508153,Private room,155,2,7,2023-10-22,1.42,1,71,7,0363BC97F6F2C56BC2F1
915742363423063857,Bed and breakfast in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 private bath,520464508,Johannes,,Zuid,52.35457049999999,4.8530108,Private room,163,2,8,2023-11-19,1.68,1,191,8,0363 6B93 C35B 94B1 8F35
915911505687237195,Home in Amsterdam · 2 bedrooms · 2 beds · 1.5 baths,5606597,Lisa,,De Aker - Nieuw Sloten,52.3446,4.79346,Entire home/apt,400,2,2,2023-08-30,0.40,2,0,2,0363 97E2 9FE0 9415 CDA2
915988983064145119,Boat in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,33381838,Albertine,,IJburg - Zeeburgereiland,52.36083,4.99047,Entire home/apt,125,3,4,2023-11-01,0.70,2,257,4,0363 5E42 6C23 37D2 14C9
916623263968380558,Bed and breakfast in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,18340032,Rolf,,Centrum-Oost,52.3585427470905,4.89400751888752,Private room,141,3,15,2023-11-27,2.78,1,55,15,0363 34C5 DC7F 2FD3 595B
916627135422937723,Home in Amsterdam · 2 bedrooms · 2 beds · 1 bath,83768286,Paul,,De Baarsjes - Oud-West,52.374552267901265,4.858011814562546,Entire home/apt,275,5,1,2023-08-15,0.25,1,122,1,0363 ECAA 0E6F 1F86 E91A
917133828703124881,Home in Amsterdam · 3 bedrooms · 3 beds · 1 bath,75775370,Jeroen,,Slotervaart,52.359350900751295,4.819289272684581,Entire home/apt,450,4,0,,,1,325,0,036347AB9F8AD9F7EBAE
917261462162181999,Home in Amsterdam · 3 bedrooms · 2 beds · 3 baths,14922317,Lisa,,Zuid,52.35376256975583,4.879026599308162,Entire home/apt,554,1,1,2023-07-17,0.20,1,10,1,0363 9927 FF63 CC47 8534
917272914187645440,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1.5 baths,11210997,Juul,,De Baarsjes - Oud-West,52.3673852785637,4.861790303704829,Entire home/apt,260,10,2,2023-10-07,0.43,1,233,2,0363 9EE9 BAFE D838 D579
917311792829017065,Rental unit in Amsterdam · 1 bedroom · 2 beds · 1.5 baths,34184922,Justus,,De Baarsjes - Oud-West,52.36682200000001,4.876802,Entire home/apt,495,2,1,2023-10-29,0.67,1,361,1,0363 BECF 025D F6A5 AB95
917313155416955620,Rental unit in Amsterdam · ★5.0 · 2 bedrooms · 2 beds · 1 bath,4279064,Charlotte,,Centrum-West,52.37927,4.88349,Entire home/apt,359,1,5,2023-11-26,2.27,1,17,5,0363 851D 49D6 83F4 D75A
917353527893103097,Rental unit in Amsterdam · 1 bedroom · 2 beds · 1.5 baths,53475716,Sophie,,De Pijp - Rivierenbuurt,52.344378541661115,4.8937761411114336,Entire home/apt,245,3,0,,,1,5,0,ABCD 1234 AB12 98AF A0F9
917407069572789131,Home in Amsterdam · 3 bedrooms · 3 beds · 1.5 baths,4150442,Meike,,Oud-Oost,52.35156569999999,4.912243699999999,Entire home/apt,295,3,0,,,1,10,0,0363 2F58 F0F7 3EB7 EB0B
917424901901604173,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1 bath,520888906,Alexandra,,De Pijp - Rivierenbuurt,52.357678344390905,4.8985643531316,Entire home/apt,293,2,1,2023-07-22,0.21,1,0,1,0363 3B2E BC39 2BB7 9BE9
917430396443740599,Home in Amsterdam · 3 bedrooms · 3 beds · 1.5 baths,6438147,Charlotte,,Zuid,52.346129,4.8473447,Entire home/apt,235,1,1,2023-08-26,0.28,1,34,1,0363 D0DA F701 325B B0EB
917468292313716318,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1 bath,121863909,Pomme,,De Baarsjes - Oud-West,52.36461541193326,4.861036638654458,Entire home/apt,320,4,0,,,1,353,0,0363 6842 1D67 BA81 6E0F
917704805720088372,Condo in Amsterdam · 2 bedrooms · 2 beds · 1 bath,11909053,Niels,,Zuid,52.34883,4.85044,Entire home/apt,400,14,0,,,1,0,0,0363 C647 5B32 E5D1 8198
917744647934755053,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1 bath,49601495,Sandro,,Zuid,52.34444,4.86642,Entire home/apt,200,3,2,2023-11-20,0.69,1,71,2,0363 DFFC D16F BF1E 4FFB
917770101011925774,Serviced apartment in Amsterdam · ★New · 2 bedrooms · 2 beds · 2 baths,8325013,Olivier,,Westerpark,52.38501898817775,4.874310716986656,Entire home/apt,400,3,1,2023-12-10,1,1,36,1,0363 D2DC 96C8 B1CE D0C2
917854993314032541,Rental unit in Amsterdam · 2 bedrooms · 2 beds · 1.5 baths,335374769,Thomas,,De Pijp - Rivierenbuurt,52.34379610000001,4.8998025,Entire home/apt,450,2,1,2023-09-17,0.34,1,193,1,0363 5B6F 663B 4BB9 D1CC
917855624374031100,Condo in Amsterdam · 4 bedrooms · 4 beds · 3.5 baths,25738050,Japke,,Zuid,52.35432,4.87499,Entire home/apt,1000,3,2,2023-08-30,0.49,1,11,2,0363 DCF6 B394 6F46 7307
918014224526303764,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1.5 baths,10341649,Floortje,,De Baarsjes - Oud-West,52.36810660187735,4.867354016108961,Entire home/apt,230,2,2,2023-10-22,0.53,1,34,2,0363 D428 7D99 3FB6 7652
918029173970186662,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 2 beds · 1 bath,388299644,David,,Centrum-West,52.3677753,4.8821788,Entire home/apt,450,1,6,2023-09-12,1.08,1,298,6,0363 7E9B B955 1F7D 435A
918076672657894969,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,50335425,Juke,,Bos en Lommer,52.384031353741555,4.847487450218008,Entire home/apt,179,2,4,2023-09-24,0.73,1,19,4,0363 CEB5 1189 8083 0985
918111766872209454,Home in Amsterdam · 3 bedrooms · 2 beds · 2.5 baths,24836583,Oscar,,Oud-Oost,52.35414449502616,4.9099720269441605,Entire home/apt,495,4,2,2023-10-12,0.43,1,348,2,0363 263B 3CA6 E61D D25A
918125475400279665,Rental unit in Amsterdam · 2 bedrooms · 2 beds · 1.5 baths,18575815,Alexine,,De Baarsjes - Oud-West,52.363886007727814,4.862721601677638,Entire home/apt,332,3,2,2023-09-12,0.42,1,13,2,0363 7D7B 52A5 4612 298E
918180785278589511,Condo in Amsterdam · ★4.85 · 1 bedroom · 1 bed · 1 private bath,362564161,Monique,,Oud-Noord,52.39949,4.90275,Private room,115,2,12,2023-11-12,2.40,1,0,12,0363 78D2 BD3E 6249 ACF8
918225820086678906,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1 bath,396658151,Carmen,,De Pijp - Rivierenbuurt,52.35598,4.89719,Entire home/apt,325,1,0,,,1,0,0,0363 B2A8 B6CF CDFD 9162
918620502148903143,Home in Amsterdam · 3 bedrooms · 4 beds · 1.5 baths,2205206,Juliette,,Westerpark,52.39068,4.87573,Entire home/apt,429,4,0,,,1,0,0,0363d48f265ea5c1560c
918706458121010812,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,521210622,Corina,,Zuid,52.34725117504794,4.862006073154976,Entire home/apt,175,2,7,2023-11-10,1.96,1,35,7,0363 BF93 03DA C2C6 816D
918741880899036563,Condo in Amsterdam · ★4.67 · 1 bedroom · 1 bed · 1 bath,12629753,Jeroen,,De Baarsjes - Oud-West,52.37336,4.85461,Entire home/apt,175,4,3,2023-11-04,0.95,1,187,3,0363 6848 6673 7218 7D41
918876188636139689,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,104886839,Pieter,,Centrum-West,52.3789762,4.8838437,Entire home/apt,225,3,6,2023-10-19,1.10,1,0,6,0363 54AB 5934 2B9B 56A6
919227523490904363,Rental unit in Amsterdam · ★5.0 · 2 bedrooms · 2 beds · 1 bath,521352811,Irene,,De Pijp - Rivierenbuurt,52.3557068,4.8991977,Entire home/apt,250,3,5,2023-09-20,0.93,1,0,5,0363 788D 0621 6EBC EAB1
919254924084233658,Hotel in Amsterdam · 1 bedroom · 1 bed · 1 bath,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,80,1,0,,,11,307,0,Exempt
919447847046066947,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1 bath,11253622,Ieva,,De Baarsjes - Oud-West,52.37099389999999,4.869612,Entire home/apt,198,4,1,2023-08-27,0.28,1,16,1,0363 4713 5D3F 4564 962D
919553359363932362,Rental unit in Amsterdam · 2 bedrooms · 2 beds · 1.5 baths,17974379,Thomas,,Westerpark,52.3812728,4.8689047,Entire home/apt,298,5,1,2023-08-11,0.24,1,4,1,0363 C9A6 CDD4 8466 16A8
919573876415742179,Rental unit in Amsterdam · ★4.86 · 2 bedrooms · 2 beds · 1.5 baths,143098191,Peter,,De Pijp - Rivierenbuurt,52.3547488,4.888306099999999,Entire home/apt,525,3,7,2023-11-06,1.75,18,15,7,0363 CAEF 70BF D16D 3079
919596555871471877,Home in Amsterdam · 3 bedrooms · 3 beds · 1.5 baths,21694318,Stephanie,,Watergraafsmeer,52.35636502078491,4.931739349758093,Entire home/apt,481,5,1,2023-12-03,1,1,55,1,0363 1F0F 9E5C D9FB FD5F
919619838436851462,Home in Amsterdam · 3 bedrooms · 2 beds · 1.5 baths,349429890,Erik,,Noord-Oost,52.39353421235803,4.962283989927142,Entire home/apt,275,1,2,2023-10-22,0.56,1,56,2,0363 A8F4 7784 0758 554E
919957192649898906,Home in Amsterdam · ★5.0 · 5 bedrooms · 5 beds · 3.5 baths,8275150,Alexander,,Buitenveldert - Zuidas,52.32479,4.88327,Entire home/apt,279,3,3,2023-10-08,0.70,1,0,3,0363 C22D 7919 C38D A039
920084473730503656,Rental unit in Amsterdam · 1 bedroom · 3 beds · 1.5 baths,32016994,Jesús,,Oud-Oost,52.364477,4.924837999999999,Entire home/apt,330,2,2,2023-07-20,0.40,1,174,2,0363 26FC 84A6 C787 6523
920109698743621675,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 2 beds · 1 bath,521563635,Desiree,,Bijlmer-Centrum,52.3168734728646,4.944897845358844,Entire home/apt,207,3,3,2023-10-03,0.78,1,0,3,0363 E832 7957 98FB FBA5
920116425488985954,Home in Amsterdam · 1 bedroom · 3 beds · 1 bath,521566595,Jackie,,IJburg - Zeeburgereiland,52.3495879,5.0159222,Entire home/apt,221,4,0,,,1,99,0,0363 3E41 90D2 7621 D979
920312698016842791,Condo in Amsterdam · 1 bedroom · 1 bed · 1.5 shared baths,519621759,Aaliyah,,Osdorp,52.3581857,4.8032091,Private room,,2,0,,,1,235,0,0363 AC43 537B 75E5 5BE7
